"","CollabGroup","Year","Value","source","iso3c","iso2c","TotalValue","Percentage"
"109130","France-Morocco",2007,206,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,1695677,0.0121485400816311
"109131","France-Morocco",2008,78,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,1793021,0.00435020002554348
"109132","France-Morocco",2009,57,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,1947736,0.00292647463516616
"109133","France-Morocco",2010,155,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2186977,0.00708740878390582
"109134","France-Morocco",2011,158,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2306464,0.00685031285985821
"109135","France-Morocco",2012,202,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2340287,0.00863141999250519
"109136","France-Morocco",2013,118,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2550387,0.00462674880322084
"109137","France-Morocco",2014,167,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2599287,0.0064248388115664
"109138","France-Morocco",2015,273,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2562487,0.0106537125846882
"109139","France-Morocco",2016,114,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2606936,0.00437294970033787
"109140","France-Morocco",2017,114,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2722142,0.00418787851625668
"109141","France-Morocco",2018,142,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2750178,0.00516330215716946
"109142","France-Morocco",2019,107,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2861304,0.00373955371397097
"109143","France-Morocco",2020,201,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2819039,0.00713008936733405
"109144","France-Morocco",2021,294,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2932339,0.0100261259015414
"109145","France-Morocco",2022,132,"absolute_counting_colabs_totalSpace","FRA-MAR",NA,2960168,0.00445920636936822
"109146","France-Mexico-Morocco",2010,1,"absolute_counting_colabs_totalSpace","FRA-MEX-MAR",NA,2186977,4.57252179606827e-05
"109147","France-Morocco-Pakistan",2014,2,"absolute_counting_colabs_totalSpace","FRA-MAR-PAK",NA,2599287,7.69441773840288e-05
"109148","France-Morocco-Pakistan",2015,1,"absolute_counting_colabs_totalSpace","FRA-MAR-PAK",NA,2562487,3.90245882223012e-05
"109149","France-Morocco-Poland",1996,1,"absolute_counting_colabs_totalSpace","FRA-MAR-POL",NA,1152504,8.67675947328599e-05
"109150","France-Morocco-Poland",2001,2,"absolute_counting_colabs_totalSpace","FRA-MAR-POL",NA,1343056,0.000148914118249723
"109151","France-Morocco-Poland",2015,1,"absolute_counting_colabs_totalSpace","FRA-MAR-POL",NA,2562487,3.90245882223012e-05
"109152","France-Morocco-Poland-Romania",2008,5,"absolute_counting_colabs_totalSpace","FRA-MAR-POL-ROU",NA,1793021,0.000278858975996377
"109153","France-Morocco-Palestinian Territories",2022,2,"absolute_counting_colabs_totalSpace","FRA-MAR-PSE",NA,2960168,6.75637328692155e-05
"109154","France-Morocco-Portugal",2008,5,"absolute_counting_colabs_totalSpace","FRA-MAR-PRT",NA,1793021,0.000278858975996377
"109155","France-Morocco-Portugal",2010,5,"absolute_counting_colabs_totalSpace","FRA-MAR-PRT",NA,2186977,0.000228626089803414
"109156","France-Morocco-Portugal",2022,5,"absolute_counting_colabs_totalSpace","FRA-MAR-PRT",NA,2960168,0.000168909332173039
"109157","France-Morocco-Portugal-Romania",1996,12,"absolute_counting_colabs_totalSpace","FRA-MAR-PRT-ROU",NA,1152504,0.00104121113679432
"109158","France-Morocco-Qatar",2020,3,"absolute_counting_colabs_totalSpace","FRA-MAR-QAT",NA,2819039,0.000106419244288568
"109159","France-Morocco-Romania",1996,22,"absolute_counting_colabs_totalSpace","FRA-MAR-ROU",NA,1152504,0.00190888708412292
"109160","France-Morocco-Romania",2004,18,"absolute_counting_colabs_totalSpace","FRA-MAR-ROU",NA,1537682,0.00117059313954381
"109161","France-Morocco-Russia",1997,1,"absolute_counting_colabs_totalSpace","FRA-MAR-RUS",NA,1182320,8.45794708708302e-05
"109162","France-Morocco-Russia",1998,20,"absolute_counting_colabs_totalSpace","FRA-MAR-RUS",NA,1224109,0.00163384143078762
"109163","France-Morocco-Russia",2013,1,"absolute_counting_colabs_totalSpace","FRA-MAR-RUS",NA,2550387,3.92097356205156e-05
"109164","France-Morocco-Saudi Arabia",2011,1,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU",NA,2306464,4.33564105054317e-05
"109165","France-Morocco-Saudi Arabia",2015,1,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU",NA,2562487,3.90245882223012e-05
"109166","France-Morocco-Saudi Arabia",2016,2,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU",NA,2606936,7.67184157954012e-05
"109167","France-Morocco-Saudi Arabia",2019,13,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU",NA,2861304,0.000454338301697408
"109168","France-Morocco-Saudi Arabia",2022,1,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU",NA,2960168,3.37818664346078e-05
"109169","France-Morocco-Saudi Arabia-Tunisia",2022,1,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU-TUN",NA,2960168,3.37818664346078e-05
"109170","France-Morocco-Saudi Arabia-Turkey-United States",2020,2,"absolute_counting_colabs_totalSpace","FRA-MAR-SAU-TUR-USA",NA,2819039,7.09461628590452e-05
"109171","France-Morocco-Sweden",2010,6,"absolute_counting_colabs_totalSpace","FRA-MAR-SWE",NA,2186977,0.000274351307764096
"109172","France-Morocco-Sweden",2011,5,"absolute_counting_colabs_totalSpace","FRA-MAR-SWE",NA,2306464,0.000216782052527158
"109173","France-Morocco-Slovenia",2021,32,"absolute_counting_colabs_totalSpace","FRA-MAR-SVN",NA,2932339,0.00109127900969158
"109174","France-Morocco-Slovenia",2022,24,"absolute_counting_colabs_totalSpace","FRA-MAR-SVN",NA,2960168,0.000810764794430586
"109175","France-Morocco-Slovakia",2003,8,"absolute_counting_colabs_totalSpace","FRA-MAR-SVK",NA,1474230,0.000542656166269849
"109176","France-Morocco-Tunisia",1993,20,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,868981,0.00230154629387754
"109177","France-Morocco-Tunisia",1996,17,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,1152504,0.00147504911045862
"109178","France-Morocco-Tunisia",2003,2,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,1474230,0.000135664041567462
"109179","France-Morocco-Tunisia",2008,13,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,1793021,0.00072503333759058
"109180","France-Morocco-Tunisia",2011,6,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2306464,0.00026013846303259
"109181","France-Morocco-Tunisia",2014,1,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2599287,3.84720886920144e-05
"109182","France-Morocco-Tunisia",2015,3,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2562487,0.000117073764666904
"109183","France-Morocco-Tunisia",2017,3,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2722142,0.000110207329375176
"109184","France-Morocco-Tunisia",2019,3,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2861304,0.00010484730039171
"109185","France-Morocco-Tunisia",2021,4,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2932339,0.000136409876211448
"109186","France-Morocco-Tunisia",2022,35,"absolute_counting_colabs_totalSpace","FRA-MAR-TUN",NA,2960168,0.00118236532521127
"109187","France-Morocco-Turkey-United States",2019,2,"absolute_counting_colabs_totalSpace","FRA-MAR-TUR-USA",NA,2861304,6.98982002611397e-05
"109188","France-Morocco-Taiwan",2022,1,"absolute_counting_colabs_totalSpace","FRA-MAR-TWN",NA,2960168,3.37818664346078e-05
"109189","France-Morocco-United States",1986,1,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,672378,0.000148725865510174
"109190","France-Morocco-United States",1988,3,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,793726,0.000377964184113913
"109191","France-Morocco-United States",1991,1,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,823192,0.000121478342841038
"109192","France-Morocco-United States",1993,13,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,868981,0.0014960050910204
"109193","France-Morocco-United States",1994,10,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,882457,0.0011331996913164
"109194","France-Morocco-United States",1995,13,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,931356,0.00139581427509996
"109195","France-Morocco-United States",1996,11,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,1152504,0.000954443542061459
"109196","France-Morocco-United States",1998,3,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,1224109,0.000245076214618143
"109197","France-Morocco-United States",2003,2,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,1474230,0.000135664041567462
"109198","France-Morocco-United States",2010,2,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,2186977,9.14504359213654e-05
"109199","France-Morocco-United States",2017,7,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,2722142,0.000257150435208744
"109200","France-Morocco-United States",2019,8,"absolute_counting_colabs_totalSpace","FRA-MAR-USA",NA,2861304,0.000279592801044559
"109201","France-Morocco-Yemen",2000,1,"absolute_counting_colabs_totalSpace","FRA-MAR-YEM",NA,1326695,7.5375274648657e-05
"109202","France-Morocco-South Africa",2006,3,"absolute_counting_colabs_totalSpace","FRA-MAR-ZAF",NA,1660401,0.000180679245555742
"109203","France-Morocco-South Africa",2017,1,"absolute_counting_colabs_totalSpace","FRA-MAR-ZAF",NA,2722142,3.6735776458392e-05
"109204","France-Monaco",1994,10,"absolute_counting_colabs_totalSpace","FRA-MCO",NA,882457,0.0011331996913164
"109205","France-Monaco",1995,3,"absolute_counting_colabs_totalSpace","FRA-MCO",NA,931356,0.00032211098656153
"109206","France-Monaco",1996,4,"absolute_counting_colabs_totalSpace","FRA-MCO",NA,1152504,0.00034707037893144
"109207","France-Monaco",2019,4,"absolute_counting_colabs_totalSpace","FRA-MCO",NA,2861304,0.000139796400522279
"109208","France-Monaco",2020,32,"absolute_counting_colabs_totalSpace","FRA-MCO",NA,2819039,0.00113513860574472
"109209","France-Monaco-New Zealand",2003,1,"absolute_counting_colabs_totalSpace","FRA-MCO-NZL",NA,1474230,6.78320207837312e-05
"109210","France-Monaco-New Zealand",2019,7,"absolute_counting_colabs_totalSpace","FRA-MCO-NZL",NA,2861304,0.000244643700913989
"109211","France-Moldova",2000,1,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,1326695,7.5375274648657e-05
"109212","France-Moldova",2003,3,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,1474230,0.000203496062351193
"109213","France-Moldova",2005,4,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,1597342,0.000250416003585957
"109214","France-Moldova",2008,25,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,1793021,0.00139429487998189
"109215","France-Moldova",2011,10,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2306464,0.000433564105054317
"109216","France-Moldova",2013,8,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2550387,0.000313677884964125
"109217","France-Moldova",2015,11,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2562487,0.000429270470445313
"109218","France-Moldova",2016,14,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2606936,0.000537028910567808
"109219","France-Moldova",2017,13,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2722142,0.000477565093959095
"109220","France-Moldova",2021,11,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2932339,0.000375127159581481
"109221","France-Moldova",2022,4,"absolute_counting_colabs_totalSpace","FRA-MDA",NA,2960168,0.000135127465738431
"109222","France-Moldova-Poland",2010,3,"absolute_counting_colabs_totalSpace","FRA-MDA-POL",NA,2186977,0.000137175653882048
"109223","France-Moldova-Poland",2011,2,"absolute_counting_colabs_totalSpace","FRA-MDA-POL",NA,2306464,8.67128210108634e-05
"109224","France-Moldova-Poland-Romania",2004,4,"absolute_counting_colabs_totalSpace","FRA-MDA-POL-ROU",NA,1537682,0.000260131808787513
"109225","France-Moldova-Poland-Ukraine",2010,12,"absolute_counting_colabs_totalSpace","FRA-MDA-POL-UKR",NA,2186977,0.000548702615528193
"109226","France-Moldova-Poland-Ukraine",2013,28,"absolute_counting_colabs_totalSpace","FRA-MDA-POL-UKR",NA,2550387,0.00109787259737444
"109227","France-Moldova-Romania",2001,16,"absolute_counting_colabs_totalSpace","FRA-MDA-ROU",NA,1343056,0.00119131294599778
"109228","France-Moldova-Romania",2004,2,"absolute_counting_colabs_totalSpace","FRA-MDA-ROU",NA,1537682,0.000130065904393756
"109229","France-Moldova-Romania",2020,6,"absolute_counting_colabs_totalSpace","FRA-MDA-ROU",NA,2819039,0.000212838488577136
"109230","France-Moldova-Romania-United States",2014,8,"absolute_counting_colabs_totalSpace","FRA-MDA-ROU-USA",NA,2599287,0.000307776709536115
"109231","France-Moldova-Russia",2003,1,"absolute_counting_colabs_totalSpace","FRA-MDA-RUS",NA,1474230,6.78320207837312e-05
"109232","France-Moldova-Russia",2008,5,"absolute_counting_colabs_totalSpace","FRA-MDA-RUS",NA,1793021,0.000278858975996377
"109233","France-Moldova-Slovakia",2016,2,"absolute_counting_colabs_totalSpace","FRA-MDA-SVK",NA,2606936,7.67184157954012e-05
"109234","France-Moldova-United States",2003,5,"absolute_counting_colabs_totalSpace","FRA-MDA-USA",NA,1474230,0.000339160103918656
"109235","France-Moldova-United States",2005,3,"absolute_counting_colabs_totalSpace","FRA-MDA-USA",NA,1597342,0.000187812002689468
"109236","France-Saint Martin (French part)",1987,3,"absolute_counting_colabs_totalSpace","FRA-MAF",NA,743929,0.00040326429000617
"109237","France-Saint Martin (French part)",1988,2,"absolute_counting_colabs_totalSpace","FRA-MAF",NA,793726,0.000251976122742609
"109238","France-Madagascar",1986,1,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,672378,0.000148725865510174
"109239","France-Madagascar",1988,1,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,793726,0.000125988061371304
"109240","France-Madagascar",1989,1,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,778102,0.000128517854985593
"109241","France-Madagascar",1991,2,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,823192,0.000242956685682077
"109242","France-Madagascar",1993,1,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,868981,0.000115077314693877
"109243","France-Madagascar",1996,5,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1152504,0.0004338379736643
"109244","France-Madagascar",1998,8,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1224109,0.000653536572315047
"109245","France-Madagascar",1999,8,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1241217,0.000644528716574137
"109246","France-Madagascar",2000,3,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1326695,0.000226125823945971
"109247","France-Madagascar",2002,2,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1400151,0.000142841736355579
"109248","France-Madagascar",2003,6,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1474230,0.000406992124702387
"109249","France-Madagascar",2005,3,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1597342,0.000187812002689468
"109250","France-Madagascar",2007,39,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1695677,0.00229996632613405
"109251","France-Madagascar",2008,13,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,1793021,0.00072503333759058
"109252","France-Madagascar",2010,28,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,2186977,0.00128030610289912
"109253","France-Madagascar",2012,26,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,2340287,0.00111097485052047
"109254","France-Madagascar",2013,10,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,2550387,0.000392097356205156
"109255","France-Madagascar",2015,1,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,2562487,3.90245882223012e-05
"109256","France-Madagascar",2017,15,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,2722142,0.000551036646875879
"109257","France-Madagascar",2021,4,"absolute_counting_colabs_totalSpace","FRA-MDG",NA,2932339,0.000136409876211448
"109258","France-French Polynesia-Madagascar",1998,3,"absolute_counting_colabs_totalSpace","FRA-PYF-MDG",NA,1224109,0.000245076214618143
"109259","France-Madagascar-Réunion",2021,11,"absolute_counting_colabs_totalSpace","FRA-MDG-REU",NA,2932339,0.000375127159581481
"109260","France-Madagascar-Tunisia",2016,7,"absolute_counting_colabs_totalSpace","FRA-MDG-TUN",NA,2606936,0.000268514455283904
"109261","France-Madagascar-Tunisia",2017,3,"absolute_counting_colabs_totalSpace","FRA-MDG-TUN",NA,2722142,0.000110207329375176
"109262","France-Madagascar-Tunisia",2019,5,"absolute_counting_colabs_totalSpace","FRA-MDG-TUN",NA,2861304,0.000174745500652849
"109263","France-Madagascar-Tunisia-United States",2022,2,"absolute_counting_colabs_totalSpace","FRA-MDG-TUN-USA",NA,2960168,6.75637328692155e-05
"109264","France-Madagascar-United States",2014,2,"absolute_counting_colabs_totalSpace","FRA-MDG-USA",NA,2599287,7.69441773840288e-05
"109265","France-Madagascar-South Africa",1999,2,"absolute_counting_colabs_totalSpace","FRA-MDG-ZAF",NA,1241217,0.000161132179143534
"109266","France-Madagascar-South Africa",2000,3,"absolute_counting_colabs_totalSpace","FRA-MDG-ZAF",NA,1326695,0.000226125823945971
"109267","France-Mali",2003,32,"absolute_counting_colabs_totalSpace","FRA-MLI",NA,1474230,0.0021706246650794
"109268","France-Mali",2016,131,"absolute_counting_colabs_totalSpace","FRA-MLI",NA,2606936,0.00502505623459878
"109269","France-Mali",2018,8,"absolute_counting_colabs_totalSpace","FRA-MLI",NA,2750178,0.000290890262375744
"109270","France-Mali",2020,27,"absolute_counting_colabs_totalSpace","FRA-MLI",NA,2819039,0.000957773198597111
"109271","France-Mali-Réunion",2018,11,"absolute_counting_colabs_totalSpace","FRA-MLI-REU",NA,2750178,0.000399974110766649
"109272","France-Mongolia",2022,2,"absolute_counting_colabs_totalSpace","FRA-MNG",NA,2960168,6.75637328692155e-05
"109273","France-Macao SAR China",2019,6,"absolute_counting_colabs_totalSpace","FRA-MAC",NA,2861304,0.000209694600783419
"109274","France-Macao SAR China",2021,7,"absolute_counting_colabs_totalSpace","FRA-MAC",NA,2932339,0.000238717283370033
"109275","France-Macao SAR China-United States",2018,2,"absolute_counting_colabs_totalSpace","FRA-MAC-USA",NA,2750178,7.27225655939361e-05
"109276","France-Martinique",2015,3,"absolute_counting_colabs_totalSpace","FRA-MTQ",NA,2562487,0.000117073764666904
"109277","France-Martinique-United States",2017,2,"absolute_counting_colabs_totalSpace","FRA-MTQ-USA",NA,2722142,7.34715529167839e-05
"109278","France-Mauritania",1987,4,"absolute_counting_colabs_totalSpace","FRA-MRT",NA,743929,0.000537685720008227
"109279","France-Mauritania-Senegal",2017,2,"absolute_counting_colabs_totalSpace","FRA-MRT-SEN",NA,2722142,7.34715529167839e-05
"109280","France-Malta",2008,5,"absolute_counting_colabs_totalSpace","FRA-MLT",NA,1793021,0.000278858975996377
"109281","France-Mauritius-Réunion",2010,2,"absolute_counting_colabs_totalSpace","FRA-MUS-REU",NA,2186977,9.14504359213654e-05
"109282","France-Mexico",1981,1,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,673793,0.000148413533533296
"109283","France-Mexico",1982,54,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,645051,0.00837143109614589
"109284","France-Mexico",1987,51,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,743929,0.00685549293010489
"109285","France-Mexico",1988,11,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,793726,0.00138586867508435
"109286","France-Mexico",1989,15,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,778102,0.0019277678247839
"109287","France-Mexico",1990,4,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,839793,0.000476307852054018
"109288","France-Mexico",1991,11,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,823192,0.00133626177125142
"109289","France-Mexico",1992,13,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,893761,0.00145452755266788
"109290","France-Mexico",1993,11,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,868981,0.00126585046163265
"109291","France-Mexico",1994,4,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,882457,0.000453279876526562
"109292","France-Mexico",1995,32,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,931356,0.00343585052332298
"109293","France-Mexico",1997,7,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1182320,0.000592056296095812
"109294","France-Mexico",1998,61,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1224109,0.00498321636390223
"109295","France-Mexico",1999,30,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1241217,0.00241698268715301
"109296","France-Mexico",2000,3,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1326695,0.000226125823945971
"109297","France-Mexico",2001,8,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1343056,0.000595656472998892
"109298","France-Mexico",2002,45,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1400151,0.00321393906800052
"109299","France-Mexico",2003,22,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1474230,0.00149230445724209
"109300","France-Mexico",2004,13,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1537682,0.000845428378559416
"109301","France-Mexico",2005,89,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1597342,0.00557175607978755
"109302","France-Mexico",2006,44,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1660401,0.00264996226815089
"109303","France-Mexico",2008,45,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1793021,0.00250973078396739
"109304","France-Mexico",2009,12,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,1947736,0.000616099923192876
"109305","France-Mexico",2010,87,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2186977,0.0039780939625794
"109306","France-Mexico",2011,7,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2306464,0.000303494873538022
"109307","France-Mexico",2012,72,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2340287,0.00307654573990284
"109308","France-Mexico",2013,37,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2550387,0.00145076021795908
"109309","France-Mexico",2014,149,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2599287,0.00573234121511014
"109310","France-Mexico",2015,127,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2562487,0.00495612270423226
"109311","France-Mexico",2016,55,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2606936,0.00210975643437353
"109312","France-Mexico",2017,32,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2722142,0.00117554484666854
"109313","France-Mexico",2018,32,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2750178,0.00116356104950298
"109314","France-Mexico",2019,60,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2861304,0.00209694600783419
"109315","France-Mexico",2020,14,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2819039,0.000496623140013317
"109316","France-Mexico",2021,72,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2932339,0.00245537777180606
"109317","France-Mexico",2022,117,"absolute_counting_colabs_totalSpace","FRA-MEX",NA,2960168,0.00395247837284911
"109318","France-Mexico-Netherlands",2000,1,"absolute_counting_colabs_totalSpace","FRA-MEX-NLD",NA,1326695,7.5375274648657e-05
"109319","France-Mexico-Poland",2003,2,"absolute_counting_colabs_totalSpace","FRA-MEX-POL",NA,1474230,0.000135664041567462
"109320","France-Mexico-Romania",1995,9,"absolute_counting_colabs_totalSpace","FRA-MEX-ROU",NA,931356,0.000966332959684589
"109321","France-Mexico-Romania",1997,15,"absolute_counting_colabs_totalSpace","FRA-MEX-ROU",NA,1182320,0.00126869206306245
"109322","France-Mexico-Romania",2002,2,"absolute_counting_colabs_totalSpace","FRA-MEX-ROU",NA,1400151,0.000142841736355579
"109323","France-Mexico-Ukraine",2017,11,"absolute_counting_colabs_totalSpace","FRA-MEX-UKR",NA,2722142,0.000404093541042311
"109324","France-Mexico-United States",1995,10,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,931356,0.00107370328853843
"109325","France-Mexico-United States",2002,7,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,1400151,0.000499946077244526
"109326","France-Mexico-United States",2003,1,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,1474230,6.78320207837312e-05
"109327","France-Mexico-United States",2006,2,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,1660401,0.000120452830370495
"109328","France-Mexico-United States",2015,5,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,2562487,0.000195122941111506
"109329","France-Mexico-United States",2017,6,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,2722142,0.000220414658750352
"109330","France-Mexico-United States",2020,9,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,2819039,0.000319257732865703
"109331","France-Mexico-United States",2021,9,"absolute_counting_colabs_totalSpace","FRA-MEX-USA",NA,2932339,0.000306922221475757
"109332","France-Malaysia",1985,22,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,704006,0.00312497336670426
"109333","France-Malaysia",1987,4,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,743929,0.000537685720008227
"109334","France-Malaysia",1988,19,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,793726,0.00239377316605478
"109335","France-Malaysia",1990,4,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,839793,0.000476307852054018
"109336","France-Malaysia",1991,1,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,823192,0.000121478342841038
"109337","France-Malaysia",1992,4,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,893761,0.000447546939282426
"109338","France-Malaysia",1993,1,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,868981,0.000115077314693877
"109339","France-Malaysia",1994,2,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,882457,0.000226639938263281
"109340","France-Malaysia",1995,6,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,931356,0.000644221973123059
"109341","France-Malaysia",1996,12,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1152504,0.00104121113679432
"109342","France-Malaysia",1997,8,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1182320,0.000676635766966642
"109343","France-Malaysia",1998,5,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1224109,0.000408460357696904
"109344","France-Malaysia",1999,2,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1241217,0.000161132179143534
"109345","France-Malaysia",2001,4,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1343056,0.000297828236499446
"109346","France-Malaysia",2002,3,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1400151,0.000214262604533368
"109347","France-Malaysia",2003,3,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1474230,0.000203496062351193
"109348","France-Malaysia",2004,7,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1537682,0.000455230665378147
"109349","France-Malaysia",2009,9,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,1947736,0.000462074942394657
"109350","France-Malaysia",2011,1,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2306464,4.33564105054317e-05
"109351","France-Malaysia",2013,5,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2550387,0.000196048678102578
